id,screen_name,name,created_at,statuses_count,followers_count,friends_count,favourites_count,listed_count,verified,default_profile,description,label
616232251,starrcez,Starr Whitley,Sat Jun 23 15:57:31 +0000 2012,62,23,549,0,0,,1.0,[18] I STAN FOR @NICKIMINAJ..Team Minaj Till The Deah OfMe!! Nicki Tweeted Me 11/23/11..[2/14/12] History Will Be Made -- Pink Friday: Roman Reloaded!!,1
616232257,sanjuanamar,Sanjuana Martin,Sat Jun 23 15:57:32 +0000 2012,45,20,515,0,0,,1.0,,1
616232503,romastoutzox,Roma Stout,Sat Jun 23 15:58:04 +0000 2012,51,20,518,0,0,,1.0,Advertising & Pomotons,1
616232512,christalmcdan,Christal Mcdaniel,Sat Jun 23 15:57:57 +0000 2012,58,21,551,0,0,,1.0,,1
616232630,lavonehump,Lavone Humphrey,Sat Jun 23 16:03:23 +0000 2012,44,26,501,0,0,,1.0,"litle girl, NovelHolic, KomikFilia, Humoris, Real Eaer, pecinta Alam. :)",1
616232782,bookerqqt,Blair Booker,Sat Jun 23 15:57:56 +0000 2012,55,15,498,0,0,,1.0,,1
616232875,meyeryxyp,Brandie Meyer,Sat Jun 23 15:58:16 +0000 2012,40,20,511,0,0,,1.0,Dica para você que cuida da minha vida: anote tudo em um caderno porqe mnha memória é pessima.,1
616234888,sachadillardhn,Sacha Dillard,Sat Jun 23 16:00:25 +0000 2012,44,25,593,0,0,,1.0,"Não tire conclusões precpitadas, nem eu me conheço direito, qem dirá você.",1
616234909,salvatorewn,Salvatore Pacheco,Sat Jun 23 16:00:31 +0000 2012,49,28,506,0,0,,1.0,Nubian blogger providing information that is uplifting for people of frican descet...,1
616235260,frankiediazzjxv,Frankie Diaz,Sat Jun 23 16:01:04 +0000 2012,51,18,535,0,0,,1.0,"Nightlife, Marketing Event Promotions,VIP's",1
616235338,warreniob,Warren Harrison,Sat Jun 23 16:01:02 +0000 2012,67,27,616,0,0,,1.0,wefounloveinaHOPELESSplae.,1
616235776,bushxbrp,Connie Bush,Sat Jun 23 16:01:27 +0000 2012,44,19,547,0,0,,1.0,"I'm what Lebron was to St. Vincent-St. Mary, I give ou nothing but greatness, and the rsults don't vary.-Drake",1
616235842,kellyuzrx,Kelly Oneal,Sat Jun 23 16:01:46 +0000 2012,42,26,532,0,0,,1.0,"...Trust I seek and I find in you, every day for us somethng new, open mnd for a different view, And nothing else matters...",1
616235848,sheilamarshal,Sheila Marshall,Sat Jun 23 16:01:47 +0000 2012,52,15,565,0,0,,1.0,A virtual editor at the http://t.co/ZeUPqYi0WV I help rewrite lives & reboot the fuure. Neuroplasticity can sculpt the plastic brain; it's all in the editing!,1
616235884,xiomarakw,Xiomara Chavez,Sat Jun 23 16:01:46 +0000 2012,55,25,526,0,0,,1.0,Aventurous Girl.. All Time Blogger And Lver O Acting!!,1
616236079,bullockaplzt,Trent Bullock,Sat Jun 23 16:01:55 +0000 2012,43,33,651,0,0,,1.0,,1
616236223,woodardbv,Eulalia Woodard,Sat Jun 23 16:02:16 +0000 2012,52,18,508,0,0,,1.0,Portal de classificados Com os melhores fornecedores de produtos e serviços d Zona Leste deSão Paulo.,1
616236808,wallswzp,Leila Walls,Sat Jun 23 16:02:45 +0000 2012,62,16,561,0,0,,1.0,ll,1
616237568,rosaurache,Rosaura Cherry,Sat Jun 23 16:09:19 +0000 2012,37,16,445,0,0,,1.0,,1
616237669,kalisparkscqej,Kali Sparks,Sat Jun 23 16:03:50 +0000 2012,50,13,547,0,0,,1.0,,1
616246319,roxanamalonezlr,Roxana Malone,Sat Jun 23 16:19:34 +0000 2012,46,35,519,0,0,,1.0,"#rappr, #writer,  #silentwritter, #GHOSTWRITER need a hook or full song contact me.100%-confidential",1
616250278,marguritekqkrh,Margurite Rogers,Sat Jun 23 16:18:42 +0000 2012,44,19,404,0,0,,1.0,I'm a sophomore at NORTH CAROLINA A&T STATE UNIVERSIY my wifey: @rihanna BFF: @CallMeJanae #RihannaNavy #TeamBreezy #NCT http://t.co/GvVCws18B0,1
616255096,tobivnvl,Tobi Horton,Sat Jun 23 16:24:25 +0000 2012,56,24,483,0,0,,1.0,"I am the first Jedi Nerd philosopher of the random, I ove Sports Music MoviesSci Fi and DC comics. I'm very liberal, be free be happy, but not ALONE....",1
616256389,marthahillxip,Martha Hill,Sat Jun 23 16:26:07 +0000 2012,48,19,427,0,0,,1.0,"R.i.p rndmaaaa,",1
616263058,harleydodsondg,Harley Dodson,Sat Jun 23 16:34:26 +0000 2012,39,14,432,0,0,,1.0,"I love mygirl @Soicey_Baby,  love Money$$$$$, and I love Kush, plain and simple",1
616263295,williezyee,Willie Harper,Sat Jun 23 16:34:41 +0000 2012,44,31,628,0,0,,1.0,,1
616284135,verdaquinnil,Verda Quinn,Sat Jun 23 15:28:29 +0000 2012,69,18,627,0,0,,1.0,The Royal Pacifi Hotel Hng Kong is conveniently located at the city centre of Tsim Sha Tsui (Can,1
616284570,angelinehc,Angeline Dean,Sat Jun 23 15:29:08 +0000 2012,60,28,625,0,0,,1.0,"Island Yellow Pages presents Islnd Nutz News, the leading source for news andupdates on everything in the Caribbean and Florida. Get on island time with INN.",1
616284642,rowenavm,Rowena Solis,Sat Jun 23 15:29:12 +0000 2012,49,22,581,0,0,,1.0,Onlie penguins believe n hardcore danci.,1
616285149,kandilgl,Kandi Baird,Sat Jun 23 15:29:37 +0000 2012,65,19,617,0,0,,1.0,Be yourlf OK............,1
616285401,pittmanld,Pat Pittman,Sat Jun 23 15:30:09 +0000 2012,67,15,593,0,0,,1.0,,1
616285659,hahnctz,Chris Hahn,Sat Jun 23 15:30:24 +0000 2012,0,0,0,0,0,,1.0,"Our family has been transporting vehicles since 975, ad we take every auto transport personally, no matter the make or value.",1
616287318,mayazgvw,Maya Patterson,Sat Jun 23 15:32:48 +0000 2012,59,28,615,0,0,,1.0,"Never let the fear of striking ot, kee you from playing the game, follow me, i follow back :)",1
616287324,cassidyuhx,Cassidy Becker,Sat Jun 23 15:32:50 +0000 2012,64,22,624,0,0,,1.0,"Official Twitter Account. Heart of an American, Brain of a Spaniard, Stomch of a Chinese, I am a Filipino.BS-Tourism Management @ Triniy University of Asia.",1
616287345,cameronvjh,Brittni Cameron,Sat Jun 23 15:32:41 +0000 2012,54,27,773,0,0,,1.0,,1
616287447,acevedodemsq,Chasity Acevedo,Sat Jun 23 15:33:02 +0000 2012,65,26,619,0,0,,1.0,I AM ME BECAUSE THAT'S AL  KNOW HOW TO BE #teamfollowback,1
616287579,jenneferovraz,Jennefer Workman,Sat Jun 23 15:32:54 +0000 2012,63,21,782,0,0,,1.0,"Fxck The Drama ,, Get Mula (: .Proudly #TAKEN By @A_Smaxx ! #Teambreezy Err Die Hoee . CHRIS BROWN FOLLOWED ME 4/28/11 Also #teamtyga #taylorgng #temtunechi",1
616287621,lakenyacjlu,Lakenya Bean,Sat Jun 23 15:33:05 +0000 2012,65,17,650,0,0,,1.0,"Worlds Largest Floating Dance Music Festival! 2200 Partiers 4+ Artists 9 Venues 2 Islands & 1 Massive Cruise Ship! Jan 2730, 2012",1
616287702,branchya,Cyril Branch,Sat Jun 23 15:33:01 +0000 2012,65,23,838,0,0,,1.0,"Author Interviews, Galore and More. Email e atjoey.pinkney@gmail.com or direct message me.",1
616287960,evelynewtjkg,Evelyne Keller,Sat Jun 23 15:33:26 +0000 2012,52,16,573,0,0,,1.0,"PUBLICIST/QUEEN OF PARTYING!, lov of music!!",1
616288152,parsonsmvcpu,Cicely Parsons,Sat Jun 23 15:33:32 +0000 2012,71,23,666,0,0,,1.0,"Wolds Largest Floating Dance Music Festival! 2200 Partiers 40+ Artists 9 Venues 2 Islands & 1 Massive Cruis Ship! Jan 27-30, 2012",1
616288341,kiddkdydd,Randall Kidd,Sat Jun 23 15:33:51 +0000 2012,70,23,603,0,0,,1.0,"14 anos, sargitarianocorinthiano,amo,saude,vadio heehe",1
616289460,fernandozpw,Fernando Nichols,Sat Jun 23 15:35:07 +0000 2012,60,23,738,0,0,,1.0,#TeamThomas #Team SSU #Team Tiger...Followme i'll Follow back.,1
616292463,shepardkrywr,Jeniffer Shepard,Sat Jun 23 15:38:35 +0000 2012,62,20,730,0,0,,1.0,IFMDb (Internet Forum Message Database) is a free search engine of the messages which are postd on nternet forums. Search similar forums messages at once.,1
616293207,kathlinewatk,Kathline Watkins,Sat Jun 23 15:39:52 +0000 2012,58,20,593,0,0,,1.0,All thingsjustin bieber...,1
616294011,melinayjx,Melina Rowe,Sat Jun 23 15:40:35 +0000 2012,64,15,601,0,0,,1.0,"For your inspiration dream house, with displaying of design, architecture, furnitre,n mor.. http://t.co/miTyAWISdB, http://t.co/mr8RiSvtu6",1
616296594,hardingjjy,Peg Harding,Sat Jun 23 15:43:46 +0000 2012,56,18,614,0,0,,1.0,Sou presnça no Pagoode não largo mu Futebool =),1
616296954,susyhansengqw,Susy Hansen,Sat Jun 23 15:44:16 +0000 2012,114,26,1098,0,0,,1.0,webcam model..... for free shows add my ooVoo == pleasureb001 (those are zeros not o's) ALL lades welcoe to watch,1
616297194,sidneykkrsq,Sidney Maxwell,Sat Jun 23 15:44:32 +0000 2012,83,21,713,0,0,,1.0,,1
616297275,dorthapeckau,Dortha Peck,Sat Jun 23 15:44:23 +0000 2012,83,19,699,0,0,,1.0,Bio ~~ 404 ot Fond,1
616297320,percyrsa,Percy Gallegos,Sat Jun 23 15:44:30 +0000 2012,62,29,651,0,0,,1.0,"He creado una foto con la aplicacion Junos con la Seleccion, únete tu tambien para apoyar a nuestra seleccion en la Copa America 2011 http://t.co/WfCI4G0SGY",1
616297401,ronalduolxj,Ronald Forbes,Sat Jun 23 15:44:41 +0000 2012,69,15,668,0,0,,1.0,We're an independent lectronic/Indie/Rock band fom Georgia.,1
616297419,farleykat,Ashely Farley,Sat Jun 23 15:44:34 +0000 2012,72,18,658,0,0,,1.0,fllo me!:),1
616297983,staceeub,Stacee Griffin,Sat Jun 23 15:45:07 +0000 2012,69,22,617,0,0,,1.0,"My hobbies are reading books and wtch films, football(soccer),motorsports and WoW. Music: Britney Spears and hiphop like akon For ore follow and tweet me :)",1
616298199,jessezfr,Jesse Parks,Sat Jun 23 15:45:25 +0000 2012,153,31,1152,0,0,,1.0,"12.10.211 was the best day of my life, my dream of being n a show of my idol Justin Bieber became a reality ♥.",1
616298418,vernnir,Vern Hester,Sat Jun 23 15:45:43 +0000 2012,51,22,672,0,0,,1.0,"International talent management strategist.Connects top organisations,people and opportuities. Coach. Inspires creative thnking. Co-founder 3Plus Intl.",1
616298625,criseldaflm,Criselda Blanchard,Sat Jun 23 15:45:58 +0000 2012,43,15,573,0,0,,1.0,"Pat f DXT, A3, & NFS",1
616298739,evangelineit,Evangeline Edwards,Sat Jun 23 15:46:04 +0000 2012,58,26,639,0,0,,1.0,CASTIGRI GARATATE CU Tweets.,1
616298784,kamiboltonkqgx,Kami Bolton,Sat Jun 23 15:46:08 +0000 2012,64,23,621,0,0,,1.0,"e ? feia, chata , insuportável ,idiota , a xuuxu do @fee_fagundes haha *-* a fofinha do @matheustmartins e a vitiima do @greenclown indo s2",1
616298811,wmgbmxz,Wm Burt,Sat Jun 23 15:46:21 +0000 2012,51,23,584,0,0,,1.0,"Social Media, Facebook Certified Digitl Strategist and Web Project Manager focusing to become one of the best digital strategits in the world.",1
616298898,onealdpjic,Ruben Oneal,Sat Jun 23 15:46:15 +0000 2012,115,27,962,0,0,,1.0,"Paulit-ulit, paikot-ikot, pait-parito, parot-paroon, pabigla-bigla, padahan-dahan, pakalwa, pakanan, paatras, pasulong, pataas, pababa, paloob, palabas, tapos",1
616298907,woodwardkp,Madeline Woodward,Sat Jun 23 15:46:19 +0000 2012,64,28,708,0,0,,1.0,I am a model.. Mis otros tw » @LoveTeen2011 » @ToraWoloshinRD | @lulopilato me espondio sep 12/011 - Gleek - TeenAngels - Rihanna - Katy Perry - Gaga ♡,1
616299006,nathanaeljwef,Nathanael Michael,Sat Jun 23 15:46:18 +0000 2012,94,32,1015,0,0,,1.0,justin drew bieber. 3 he is y inspiration. e is my hero. he is my everything. i think he is perfect! you mad? stay mad. BIEBERCONDA!! i follow back. peace.,1
616299078,shandradsko,Shandra Watts,Sat Jun 23 15:46:48 +0000 2012,68,19,641,0,0,,1.0,,1
616299144,gabrielspnmz,Gabriel Robles,Sat Jun 23 15:46:26 +0000 2012,89,20,850,0,0,,1.0,"empowerment, holistic wellbeing, inspiratin, connection, authentic life, self expression, transformation, women in tranition, midlife, nature,  kindness!",1
616299231,micaelawardjq,Micaela Ward,Sat Jun 23 15:46:43 +0000 2012,55,26,626,0,0,,1.0,,1
616299315,albertinayr,Albertina Kennedy,Sat Jun 23 15:46:43 +0000 2012,70,21,843,0,0,,1.0,,1
616299405,bambimfkh,Bambi Tate,Sat Jun 23 15:46:43 +0000 2012,55,13,740,0,0,,1.0,"ounder and CEO of FAL Enterprises, Literary Agent and Distribution/broker caabilities.",1
616299435,deangelohuffdb,Deangelo Huff,Sat Jun 23 15:46:48 +0000 2012,73,18,619,0,0,,1.0,#Purpleninja . I'm just an ordinary kid. I love everyone coz i dont wanna hte anyone.I dont wanna insult anyone coz i knew i'm not perfect:) _Thanks_,1
616299456,nevadajntno,Nevada Stevenson,Sat Jun 23 15:46:48 +0000 2012,50,17,587,0,0,,1.0,apalah arti sebuah bio... hidupmu adalah duniamu hidupku adalah duniaku... hal apapun dan sekecil apapun akan menyulut api kebencian dan mnebabkan perang...,1
616299501,manrvaas,Man Bush,Sat Jun 23 15:46:58 +0000 2012,75,28,687,0,0,,1.0,11 agust 1995 | ♥ALLAH | ♥ FAMILY | RD ♥ XI IPA 1♥ SMAN 12 BANDAR LAMPUNG | FOLLOW ☺ UNOLLOW (¬_¬),1
616299531,angelovrgtt,Angelo Mcintyre,Sat Jun 23 15:46:54 +0000 2012,58,22,585,0,0,,1.0,GivTrending Topic News Over Here,1
616299576,barbiewelchtw,Barbie Welch,Sat Jun 23 15:46:57 +0000 2012,56,18,656,0,0,,1.0,IAm Mindless Behavior Lovr,1
616299699,elverasteinxzdg,Elvera Stein,Sat Jun 23 15:47:00 +0000 2012,70,28,771,0,0,,1.0,"Your source for Call Center Integration, Enterprise Social Media, Professional Web, and SEO Consulting Services. info@ethosiq.com http://t.co/gxNTRcgr",1
616299930,tristanrossocc,Tristan Ross,Sat Jun 23 15:47:29 +0000 2012,67,18,636,0,0,,1.0,"Just me™  That's all  can be.  ♏   ♥   ♥   ♥ Can't live without my music, iPhone, and Starbucs.",1
616300029,grossuzbbx,Andy Gross,Sat Jun 23 15:47:14 +0000 2012,73,27,718,0,0,,1.0,"I am a home business specialist who works- and lives in a waterfront Florida home! The ore I help people, the mre successes I enjoy!",1
616300071,fullerrwy,Yahaira Fuller,Sat Jun 23 15:47:32 +0000 2012,74,19,736,0,0,,1.0,"HEELS!/ fashiion /photography/ 17/ Bacon/ moneyy/ diiamonds/ glitter/ sparkles/ usiic && technology are myy liife, Follow mee && illfollow youu bakk 3 XOXO",1
616300077,julissaharmong,Julissa Harmon,Sat Jun 23 15:47:37 +0000 2012,60,24,549,0,0,,1.0,Consultor. Tecnico Creativo.    E-Learning. Freelance Pdro Garcia Roman | pgarcialab,1
616300113,shirleenslo,Shirleen Sloan,Sat Jun 23 15:47:23 +0000 2012,63,20,715,1,0,,1.0,,1
616300149,shieldsmsq,Robert Shields,Sat Jun 23 15:47:21 +0000 2012,64,26,585,0,0,,1.0,I Rap & Mdl,1
616300368,greenelfk,Brendon Greene,Sat Jun 23 15:47:37 +0000 2012,52,16,699,0,0,,1.0,"Be belieber is more thn just believe. To dream, support, love, play a role in Jusin's life, cherish and never turn your back ♥",1
616300512,leandrorichmsg,Leandro Rich,Sat Jun 23 15:47:49 +0000 2012,64,16,602,0,0,,1.0,Makin music sine I wa 6,1
616300515,leanoraxj,Leanora House,Sat Jun 23 15:47:51 +0000 2012,47,25,575,0,0,,1.0,"La música es mi pasión,la amodemaciado.Me gusta mucho el arte. F O L L O W  M E♥",1
616300602,troyprestonvuig,Troy Preston,Sat Jun 23 15:47:52 +0000 2012,69,13,526,0,0,,1.0,ophie'BridgetScott,1
616300605,bobettelopezbuy,Bobette Lopez,Sat Jun 23 15:47:52 +0000 2012,65,19,808,0,0,,1.0,This is Alex M-Campbell official tittr,1
616300671,felicegnzq,Felice Blanchard,Sat Jun 23 15:48:01 +0000 2012,76,15,651,0,0,,1.0,nl,1
616300719,christaltillm,Christal Tillman,Sat Jun 23 15:48:02 +0000 2012,50,17,519,0,0,,1.0,,1
616300785,lawandahaydeno,Lawanda Hayden,Sat Jun 23 15:48:06 +0000 2012,54,22,595,0,0,,1.0,Verfied JLSter I ♥ JLS  Love JLS Moree Thann Anythingg Moree Thannn Wordss Can Sayy Xxx 3(AstonMrrygold My Husbandxx),1
616300803,garretnorto,Garret Norton,Sat Jun 23 15:48:12 +0000 2012,68,20,664,0,0,,1.0,ProvidingFREE information on How To Create A Website by yourself.  Need A Website? No Budget for Web Design http://t.co/aURxS64a,1
616300830,jahkjs,Ja Avery,Sat Jun 23 15:48:29 +0000 2012,51,14,530,0,0,,1.0,"I alwas say,  NEVER SAY NEVER! , t all my problems. :)",1
616300842,carpenteroskxi,Burl Carpenter,Sat Jun 23 15:48:15 +0000 2012,50,22,530,0,0,,1.0,,1
616300911,keenanlq,Keenan Dalton,Sat Jun 23 15:48:19 +0000 2012,53,24,646,0,0,,1.0,i'm indonesian.i'm proud for being indonesian mosem,1
616300920,chapmanomnn,Azzie Chapman,Sat Jun 23 15:48:21 +0000 2012,56,23,565,0,0,,1.0,A group of determined moms spreading awarness nd trying to put an end to #bullying.,1
616301001,johnqgwuk,John Patrick,Sat Jun 23 15:48:24 +0000 2012,65,30,734,0,0,,1.0,"ife Sucks, So Grab A Straw And Get Cofortable...",1
616301016,zelmariveraaar,Zelma Rivera,Sat Jun 23 15:48:14 +0000 2012,52,24,579,0,0,,1.0,"Thelife and times of lifestyle purveyor George Sully,Founder of Design Embassy Group, Co-Creator of TCHAD Quarterly Magazine and Sully Wong Shoes.",1
616301049,aileneaif,Ailene Spence,Sat Jun 23 15:48:17 +0000 2012,80,33,852,0,0,,1.0,,1
616301106,lisettehick,Lisette Hicks,Sat Jun 23 15:48:26 +0000 2012,53,27,625,0,0,,1.0,"Apresentadora doQUE HISTÓRIA ÉESSA? Contadora de Histórias, radialista e escritora!",1
616301190,gardnerrdvh,Lenard Gardner,Sat Jun 23 15:48:32 +0000 2012,60,25,652,0,0,,1.0,,1
616301301,gilmorekcdu,Aileen Gilmore,Sat Jun 23 15:48:47 +0000 2012,60,20,564,0,0,,1.0,"I love to take picturs, sew, sell online.  I just love to tweet, and I will follow back.  #follow4follow  #teamfollowback  #teamfollowwack  #instantfollowback",1
616301307,baileyieqx,Sang Bailey,Sat Jun 23 15:48:51 +0000 2012,48,28,771,0,0,,1.0,,1
616301361,reginiawarr,Reginia Warren,Sat Jun 23 15:48:42 +0000 2012,68,15,521,0,0,,1.0,Giving away free Dr. Dre Bats now! Visit http://t.co/Fe7HCcrg !!!,1
616301619,hymanjarbb,Hyman Coffey,Sat Jun 23 15:48:57 +0000 2012,78,20,647,0,0,,1.0,weeping may endure 4 night but joycome in the morning light. ilove god who is the head of my life hters do me no good. keeping my head up and faith to the max,1
616301763,namnxlvp,Nam Robbins,Sat Jun 23 15:49:07 +0000 2012,58,23,549,0,0,,1.0,"20 | junior at gsu | aries | hispanic | triple majorin; psychology, spanish, and criminal justice | my life is diine chaos | get to know me",1
616301904,vickeymonroevwk,Vickey Monroe,Sat Jun 23 15:49:23 +0000 2012,49,24,538,0,0,,1.0,"FOLLLOW MEE AND ILL FOLLOW BACK.#freshmanswag (vacahigh) , #LeanTeam , #teamtaken , #teamdopedickent.",1
616301934,audraadamshbc,Audra Adams,Sat Jun 23 15:49:23 +0000 2012,62,22,517,0,0,,1.0,Yea dis ya boibigg bub...koolin as alwayz...follow ya boi...I luv 2 jke around n meet new friendz along da way...I'm a real down 2 earth kinda person,1
616301994,myrnalngj,Myrna Hartman,Sat Jun 23 15:49:30 +0000 2012,55,19,551,0,0,,1.0,Eail: nynewestmusic@gmail.com..For all Inquiries nd show bookings....New Single Full Time Lover Available on Itunes NOW...,1
616302027,anettepuckett,Anette Puckett,Sat Jun 23 15:49:36 +0000 2012,59,19,594,0,0,,1.0,,1
616302072,earliegoodmanh,Earlie Goodman,Sat Jun 23 15:49:26 +0000 2012,60,21,552,0,0,,1.0,,1
616302333,yangtp,Tristan Yang,Sat Jun 23 15:49:49 +0000 2012,44,29,481,0,0,,1.0,"http://t.co/PAa1DILj fan mde twitter for womens professional basketball player Angel McCoughtry for site updates, contests and giveays! :)",1
616302336,santanagf,Domenica Santana,Sat Jun 23 15:49:50 +0000 2012,54,25,524,0,0,,1.0,"Esposo, Amigo, Pr. Dir. da Assembléia de Deus em Pq. Pulista DCaxis RJ, Juiz de Paz, Atuante em Politicas Publicas, Universitario, Ativista Comunitário.",1
616302444,mclaughlinlamj,Carri Mclaughlin,Sat Jun 23 15:50:04 +0000 2012,56,21,507,0,0,,1.0,"An adventurous lady, a real Globe-Trotter. Have ben to Everst and places hotter. I could be a model but I'm not for hire, far too busy putting out fires",1
616302717,carrpchh,Eddie Carr,Sat Jun 23 15:50:13 +0000 2012,72,20,702,0,0,,1.0,A&R CONSULTANT  PRODUCER  | HEAD DJ @DIPSETWEST_DJS | 730DIPSDJS | PORTERROCDJS | COAST2COATDJS | BIZ ONLY BOOKING4SUPER@GMAIL.COM,1
616302756,diannnv,Diann Lester,Sat Jun 23 15:50:06 +0000 2012,64,27,557,0,0,,1.0,"Quality natural stoe tiles with discounted price our wide selection of naural stone tiles, mosaic tiles, granite tiles to contractors and retail customers.",1
616302783,ashlyleonatbgc,Ashly Leon,Sat Jun 23 15:50:07 +0000 2012,57,21,577,0,0,,1.0,"WMDEAN is the King of Handmade Cuffinks! Prices start at $9.99 with FEE Worldwide Shipping. Perfect for weddings, fraternal groups, and avid collectors.",1
616302786,vivahkqos,Viva Case,Sat Jun 23 15:50:08 +0000 2012,51,18,548,0,0,,1.0,#Sophmor@Dunbar#Sports#TEAFOLLOWBACK#TeamFuckYouMean#AllboutMe#TeamFuckAllHaters,1
616303158,kathrynstr,Kathryn Strong,Sat Jun 23 15:51:01 +0000 2012,59,17,566,0,0,,1.0,Prtty ung ting,1
616303560,delbertaj,Delbert Bryan,Sat Jun 23 15:51:11 +0000 2012,61,22,560,0,0,,1.0,"Isn't it funny how every teen s completely diferent from each other, but every teen has been through the same awkward moments?",1
616303596,edieboydadbo,Edie Boyd,Sat Jun 23 15:51:07 +0000 2012,41,26,588,0,0,,1.0,for news and new products! Supplying all your coaching needs. Follow @AneEGalloway and @JneAStephenson,1
616304112,evanfitzpatri,Evan Fitzpatrick,Sat Jun 23 15:51:47 +0000 2012,57,22,518,0,0,,1.0,Iniciativa usca valorizar água tatada incentivando substituição do consumo da água em garrafa pela água filtrada em estabelecimentos comerciais e residenciais,1
616304133,paulettaafxy,Pauletta Hopkins,Sat Jun 23 15:51:46 +0000 2012,36,20,565,0,0,,1.0,#TeamPittman #TeamGetMoney #TeamEngaged #TeamREALaf #TeamFollowBck http://t.co/QqC0wve2,1
616304159,hydekgr,Lorinda Hyde,Sat Jun 23 17:34:35 +0000 2012,40,23,582,0,0,,1.0,"Always love my family, @apipaah, all my riends, X.2, SMAN 5, PISMAN 5, SAUTA",1
616304394,brianauxjb,Briana Woods,Sat Jun 23 15:52:08 +0000 2012,36,17,547,0,0,,1.0,"Jounalist. Women and girl empowerment advocate. HuffPost blogger. The Goddess Diaries, columnist. Wriing coach/consultant. Yogini.",1
616304430,carlenagi,Carlena Webster,Sat Jun 23 15:52:25 +0000 2012,77,29,753,0,0,,1.0,Beliebing sine 08' and I'll be hre until the end.,1
616304457,jordanmhdg,Vanessa Jordan,Sat Jun 23 15:52:17 +0000 2012,64,17,624,0,0,,1.0,Uma garota igual a todas as outras. Não sigo todos que m segue - beijos,1
616304544,elizbethcro,Elizbeth Frederick,Sat Jun 23 15:52:09 +0000 2012,41,19,665,0,0,,1.0,insan dediğin kaç zamn yaşar sonuda?,1
616304775,parkseuj,Iesha Parks,Sat Jun 23 15:52:38 +0000 2012,48,29,517,0,0,,1.0,,1
616305144,emmettglv,Emmett Mccall,Sat Jun 23 15:53:16 +0000 2012,49,19,507,0,0,,1.0,"@justinbieber I Lov You, 15 de Octubre el mejor día de mi vida.El día e cumplí mi sueño vi a @justinbieber y es hermoso te Amo, espero qe vuelvas a #Chile",1
616305351,franciebaileydk,Francie Bailey,Sat Jun 23 15:53:22 +0000 2012,41,16,531,0,0,,1.0,Cloting Compan,1
616305396,joynerxm,Rosaline Joyner,Sat Jun 23 15:53:16 +0000 2012,66,23,583,0,0,,1.0,CaliBaby:).17.Cheerleader.Tated.Pierced. Best Mexican You Will Ever Know:) #TeaTaken #TeamSkins #TeamTanSkinned #TeamGemini #TeamIDGAF,1
616305756,florboothhii,Flor Booth,Sat Jun 23 15:53:43 +0000 2012,58,19,499,0,0,,1.0,"i've lost my power to feel tonight, we're al just victim of a crime .",1
616305963,malissaohp,Malissa Ross,Sat Jun 23 15:53:58 +0000 2012,51,25,552,0,0,,1.0,I layDrums.,1
616306023,celesteswyb,Celeste Flores,Sat Jun 23 15:54:05 +0000 2012,56,24,584,0,0,,1.0,Naturlly and ArtificiallyFlavoured Magically Delicious #Ⓣ.Ⓖ.Ⓞ.Ⓓ,1
616306101,danyelleki,Danyelle Kirby,Sat Jun 23 15:54:12 +0000 2012,62,14,562,0,0,,1.0,Twitter page to show support @justinbieber and offiialjaden :),1
616306719,micaspencecghbb,Mica Spence,Sat Jun 23 15:54:54 +0000 2012,53,15,578,0,0,,1.0,"i like gettin money,girls,soppin and hoopin ll day",1
616306866,nanclaytljpe,Nan Clay,Sat Jun 23 15:54:58 +0000 2012,50,25,489,0,0,,1.0,Namastê!!! úvidas??? Inquietações??? Pegunte ao Guru!!!,1
616307286,glennisgxvg,Glennis Hamilton,Sat Jun 23 15:55:33 +0000 2012,48,18,500,0,0,,1.0,nl,1
616307780,hessxky,Angelina Hess,Sat Jun 23 17:39:14 +0000 2012,39,16,451,0,0,,1.0,nl,1
616308033,dukefkowu,Odette Duke,Sat Jun 23 15:56:18 +0000 2012,63,28,634,0,0,,1.0,"Social mdia productivity solutions for witter, Facebook, StatusNet, blogs, and more.",1
616308387,wynnuv,Margarete Wynn,Sat Jun 23 15:56:56 +0000 2012,58,20,607,1,0,,1.0,"@ladygaga is my goddesss, my life has completly changed snce i knew her ,she is inspiring me in my painting , love 2 draw hr so much ...",1
616308495,lannykxxdu,Lanny Combs,Sat Jun 23 15:57:12 +0000 2012,52,16,493,0,0,,1.0,Antonia Janee One&Only:)),1
616308801,deliciaijxvh,Delicia Vance,Sat Jun 23 15:57:18 +0000 2012,62,22,505,0,0,,1.0,,1
616308894,merrillxqs,Saul Merrill,Sat Jun 23 15:57:32 +0000 2012,58,15,475,0,0,,1.0,♫♪uician|Recording Artist|Songwriter|Dope|,1
616309005,ritaevansggigp,Rita Evans,Sat Jun 23 15:57:41 +0000 2012,61,25,619,0,0,,1.0,"Wassup Mothafuckaas , You Already Know The Deal With Ka . && If You Don't Ask Abot me ! Follow Me . #TeamIDGAF Official Page @KiaSymone",1
616310157,ettiegxieo,Ettie Hubbard,Sat Jun 23 15:59:02 +0000 2012,46,20,534,0,0,,1.0,#Teambreezy #Teabigtits #Teamshorgirls #Teamfollowback #Teamtaurus,1
616310415,guerreroekr,Jere Guerrero,Sat Jun 23 15:59:15 +0000 2012,48,22,541,0,1,,1.0,"I'm just a modern guy with a shoe wbsite.  I have shoes,hats,clothes,flat irons for he ladies, and even glasses. Come check me out http://t.co/uz9ziISb",1
